y_true,y_pred_model0,y_pred_model1,trip_distance,pickup_hour,is_weekend,abs_err_model0,abs_err_model1
32.5,33.111861005268295,32.76428959195474,11.6,1,False,0.6118610052682953,0.2642895919547428
3.5,5.6818810390573,3.343831011921085,0.25,20,True,2.1818810390573002,0.15616898807891522
6.5,7.494434781317938,6.583875641665697,1.0,10,True,0.9944347813179384,0.08387564166569739
24.0,25.136624539321488,24.011709408904643,8.3,10,True,1.1366245393214882,0.011709408904643226
10.0,11.19204441552964,10.410499592948758,2.53,23,False,1.1920444155296401,0.41049959294875826
13.0,12.569585259647727,13.181064654751001,3.1,7,False,0.4304147403522727,0.1810646547510011
21.5,18.369757234881767,21.683149025606753,5.5,19,True,3.1302427651182327,0.1831490256067525
8.5,7.494434781317938,8.758317363866595,1.0,13,False,1.0055652186820616,0.25831736386659543
6.0,7.011087116715101,5.711297030828648,0.8,23,True,1.0110871167151014,0.28870296917135185
9.5,7.0352544999452435,9.823026984167797,0.81,12,False,2.4647455000547565,0.3230269841677966
17.0,12.327911427346308,16.794140610410828,3.0,9,False,4.672088572653692,0.20585938958917183
10.0,9.0894820745073,10.176833620831786,1.66,9,False,0.9105179254926998,0.17683362083178622
4.5,6.914417583794534,4.914473114712084,0.76,18,True,2.414417583794534,0.41447311471208437
9.5,7.51860216454808,9.702948102228872,1.01,12,False,1.9813978354519204,0.20294810222887172
11.0,10.39452076893496,10.994596889986521,2.2,23,True,0.6054792310650399,0.005403110013478596
7.0,8.340293194372903,6.980031661394161,1.35,1,True,1.3402931943729026,0.01996833860583891
67.0,41.812118968119364,62.165396498517765,15.2,14,False,25.187881031880636,4.834603501482235
38.5,38.42868531589951,38.514506115418804,13.8,22,False,0.0713146841004928,0.0145061154188042
6.5,8.219456278222193,6.803599680290466,1.3,21,False,1.719456278222193,0.3035996802904659
5.0,6.5277394521122645,5.073107915766293,0.6,17,True,1.5277394521122645,0.07310791576629327
102.0,59.840986857805184,98.70633289586654,22.66,8,False,42.159013142194816,3.293667104133462
6.0,7.494434781317938,6.084902169113569,1.0,15,False,1.4944347813179384,0.08490216911356896
6.5,7.977782445920775,6.675718822070601,1.2,10,True,1.4777824459207753,0.17571882207060074
10.0,10.51535768508567,10.49676229591487,2.25,18,False,0.5153576850856698,0.49676229591486987
10.0,9.669499272030706,10.082785784122574,1.9,9,False,0.3305007279692944,0.08278578412257431
29.5,27.553362862335675,29.926923830555406,9.3,23,True,1.9466371376643252,0.42692383055540617
33.0,31.178470346856948,32.569029411966596,10.8,21,False,1.8215296531430525,0.4309705880334036
16.5,12.23124189442574,15.96900604104788,2.96,16,False,4.2687581055742605,0.53099395895212
15.0,14.744649750360493,14.244995749756775,4.0,2,True,0.25535024963950725,0.7550042502432248
16.5,16.919714241073258,16.475881365312958,4.9,23,True,0.41971424107325817,0.024118634687042118
23.0,21.680688737411202,23.117221430422855,6.87,22,False,1.3193112625887977,0.11722143042285538
8.0,8.896143008666165,7.9095990480645115,1.58,13,False,0.896143008666165,0.09040095193548847
11.0,10.00784263725269,10.568243041884582,2.04,7,False,0.9921573627473101,0.43175695811541814
9.0,8.702803942825032,8.793651965118643,1.5,10,True,0.29719605717496833,0.20634803488135667
19.0,18.007246486429644,19.04721131634458,5.35,1,True,0.9927535135703565,0.04721131634457976
15.5,13.5362805888534,15.170502522803988,3.5,13,False,1.9637194111466005,0.3294974771960124
5.0,6.648576368262974,5.007744276556776,0.65,13,False,1.6485763682629742,0.007744276556776342
20.0,15.22799741496333,19.25706308370637,4.2,12,False,4.77200258503667,0.7429369162936297
7.0,7.301095715476803,6.995755890308524,0.92,15,True,0.30109571547680325,0.004244109691476261
6.0,8.001949829150917,6.065753168604272,1.21,9,True,2.0019498291509166,0.06575316860427183
24.0,24.894950707020065,24.397758559240465,8.2,20,False,0.8949507070200653,0.3977585592404651
6.0,7.494434781317938,5.532125999000998,1.0,8,False,1.4944347813179384,0.4678740009990019
25.0,19.81980022869028,25.316349572007358,6.1,9,False,5.18019977130972,0.3163495720073577
12.5,12.569585259647727,12.683951739054725,3.1,8,False,0.06958525964772733,0.1839517390547254
11.5,11.361216098140634,11.5356275495338,2.6,14,True,0.13878390185936595,0.03562754953379965
8.5,8.896143008666165,8.41247385029187,1.58,22,True,0.39614300866616503,0.08752614970813077
7.0,7.977782445920775,6.499817122011975,1.2,13,True,0.9777824459207753,0.5001828779880251
10.5,12.327911427346308,10.765035089910093,3.0,1,True,1.827911427346308,0.26503508991009284
17.5,16.436366576470423,17.231674678466955,4.7,2,False,1.063633423529577,0.26832532153304456
8.5,8.702803942825032,8.266008917722719,1.5,21,False,0.20280394282503167,0.2339910822772815
11.0,9.35532329003886,10.94986857524571,1.77,9,False,1.6446767099611392,0.050131424754290776
11.0,10.15284693663354,11.098242968149412,2.1,15,False,0.8471530633664592,0.09824296814941214
5.5,6.5277394521122645,5.53774910628587,0.6,0,True,1.0277394521122645,0.037749106285869694
8.5,8.219456278222193,8.479475124956743,1.3,11,True,0.28054372177780706,0.020524875043257396
9.0,8.219456278222193,8.647273472882894,1.3,16,True,0.7805437217778071,0.35272652711710606
15.5,15.469671247264747,15.926614472182875,4.3,7,False,0.030328752735252706,0.42661447218287485
5.0,6.98691973348496,4.867386956793206,0.79,0,False,1.9869197334849602,0.1326130432067938
12.0,12.569585259647727,12.3577965546837,3.1,18,True,0.5695852596477273,0.3577965546837003
9.0,7.25276094901652,8.048981413366477,0.9,17,False,1.74723905098348,0.9510185866335235
13.0,9.427825439729286,12.975288703657457,1.8,8,False,3.572174560270714,0.02471129634254332
6.5,8.340293194372903,6.556528815020974,1.35,22,False,1.8402931943729026,0.0565288150209744
4.5,6.286065619810846,4.551993527510071,0.5,6,False,1.786065619810846,0.05199352751007069
19.5,15.010490965892053,19.158878651791966,4.11,0,True,4.489509034107947,0.3411213482080342
18.0,16.194692744169004,18.69613633476087,4.6,7,False,1.8053072558309964,0.6961363347608689
29.0,24.16992921011581,30.676723324952903,7.9,20,False,4.830070789884189,1.6767233249529028
13.0,12.472915726727159,13.187694762474376,3.06,11,True,0.5270842732728411,0.18769476247437566
19.5,17.523898821826805,19.777284622555584,5.15,7,False,1.9761011781731952,0.27728462255558384
71.0,64.04611153984986,70.2531499880623,24.4,21,True,6.953888460150139,0.7468500119376955
14.5,14.599645450979642,13.852750111408197,3.94,9,True,0.09964545097964184,0.6472498885918032
10.5,9.186151607427867,10.554285815373568,1.7,20,False,1.3138483925721332,0.054285815373567914
11.0,9.427825439729286,11.114510600714642,1.8,19,True,1.5721745602707138,0.1145106007146417
5.5,7.639439080698789,5.45267119941462,1.06,21,False,2.1394390806987893,0.04732880058537958
9.0,9.669499272030706,8.740321270722744,1.9,0,False,0.6694992720307056,0.25967872927725644
5.5,6.841915434104108,5.4443994208405995,0.73,23,False,1.3419154341041084,0.05560057915940053
5.0,6.47940468565198,4.931540452602953,0.58,10,True,1.4794046856519802,0.06845954739704663
6.0,7.832778146539924,5.874944475595209,1.14,3,False,1.8327781465399244,0.12505552440479129
10.5,11.361216098140634,10.646258729709837,2.6,18,True,0.861216098140634,0.146258729709837
6.5,6.769413284413683,6.401513181263183,0.7,20,True,0.26941328441368295,0.0984868187368173
7.0,8.630301793134606,6.989232138980308,1.47,0,False,1.6303017931346062,0.010767861019692404
21.0,18.176418169040637,21.08902061316952,5.42,19,False,2.8235818309593625,0.08902061316952015
9.0,9.186151607427867,8.940334674516658,1.7,15,False,0.18615160742786685,0.05966532548334236
9.5,9.717834038490988,9.183922920133275,1.92,20,True,0.21783403849098804,0.31607707986672473
5.5,6.841915434104108,5.422235643849616,0.73,13,True,1.3419154341041084,0.07776435615038402
8.5,9.911173104332123,7.867814458449618,2.0,1,True,1.4111731043321232,0.6321855415503821
5.5,7.566936931008364,5.504808492161433,1.03,14,True,2.066936931008364,0.004808492161433087
10.0,10.66036198446652,9.91327881840382,2.31,9,True,0.6603619844665207,0.08672118159618059
21.0,19.57812639638886,21.35767432925047,6.0,12,True,1.4218736036111395,0.3576743292504716
19.0,13.101267690710847,19.206122842617905,3.32,9,False,5.898732309289153,0.20612284261790492
6.0,7.421932631627513,5.998708896184225,0.97,10,True,1.421932631627513,0.0012911038157747967
22.0,22.478212384005886,23.006747533144964,7.2,3,True,0.47821238400588584,1.0067475331449636
6.0,6.745245901183541,5.92874923932277,0.69,14,True,0.7452459011835408,0.07125076067722969
5.5,6.648576368262974,5.2914575042797765,0.65,19,False,1.1485763682629742,0.20854249572022354
35.0,32.87018717296688,35.108561903986555,11.5,16,False,2.1298128270331205,0.10856190398655485
12.5,13.052932924250563,12.756736026494822,3.3,0,True,0.5529329242505625,0.2567360264948224
52.0,57.762591900012985,52.0,21.8,21,True,5.7625919000129855,0.0
9.5,8.219456278222193,9.608156208742232,1.3,16,False,1.280543721777807,0.10815620874223164
10.5,10.877868433537797,10.227666456296978,2.4,23,False,0.3778684335377971,0.2723335437030219
7.5,7.25276094901652,7.414059957403705,0.9,9,False,0.2472390509834801,0.08594004259629529
17.0,11.917065912433896,16.978572233771118,2.83,8,False,5.0829340875661035,0.021427766228882206
6.5,8.219456278222193,6.899350222189233,1.3,18,True,1.719456278222193,0.39935022218923333
4.0,6.382735152731414,4.12182695082695,0.54,21,False,2.3827351527314136,0.12182695082695005
7.0,9.186151607427867,7.26785830238733,1.7,22,True,2.186151607427867,0.26785830238732977
11.0,7.856945529770066,11.165264471394615,1.15,17,False,3.1430544702299343,0.16526447139461453
8.5,7.421932631627513,8.489180892228687,0.97,21,False,1.078067368372487,0.010819107771313341
9.0,9.790336188181413,9.134833161936104,1.95,18,False,0.7903361881814135,0.13483316193610406
12.5,12.182907127965457,12.076147861694976,2.94,5,True,0.31709287203454295,0.42385213830502444
18.0,17.934744336739218,18.169105394641903,5.32,2,True,0.06525566326078192,0.16910539464190322
11.5,11.385383481370775,11.495061183914128,2.61,17,False,0.11461651862922473,0.004938816085871878
18.0,12.569585259647727,18.00706425110836,3.1,14,False,5.430414740352273,0.007064251108360509
11.5,8.94447777512645,11.282132302746275,1.6,17,True,2.5555222248735507,0.217867697253725
12.5,11.844563762743471,12.168865261608882,2.8,20,True,0.655436237256529,0.3311347383911176
8.5,9.427825439729286,8.66955028937566,1.8,19,False,0.9278254397292862,0.1695502893756604
4.5,6.60024160180269,4.434242391391287,0.63,19,True,2.10024160180269,0.06575760860871327
10.5,10.563692451545954,10.663531588917621,2.27,20,False,0.06369245154595404,0.1635315889176212
7.0,8.122786745301626,6.969586252960576,1.26,9,False,1.1227867453016263,0.030413747039424344
5.0,7.011087116715101,5.42454210781049,0.8,23,False,2.0110871167151014,0.42454210781049007
12.0,11.482053014291342,11.662494816705053,2.65,20,False,0.517946985708658,0.3375051832949474
4.5,6.5277394521122645,4.033064568221166,0.6,20,False,2.0277394521122645,0.46693543177883434
3.5,5.923554871358718,3.454996226812404,0.35,20,True,2.423554871358718,0.045003773187596074
4.5,6.286065619810846,4.491697975635476,0.5,19,False,1.786065619810846,0.008302024364524208
6.5,8.461130110523612,6.53836522875167,1.4,20,False,1.9611301105236123,0.03836522875166981
14.0,13.5362805888534,14.242487977644135,3.5,21,False,0.46371941114660054,0.2424879776441351
7.5,8.461130110523612,7.627329225384179,1.4,22,False,0.9611301105236123,0.12732922538417935
6.5,8.219456278222193,6.785899475176526,1.3,6,False,1.719456278222193,0.28589947517652625
17.0,16.436366576470423,17.175523974144614,4.7,23,False,0.563633423529577,0.17552397414461396
4.5,6.47940468565198,4.570004744846657,0.58,18,True,1.9794046856519802,0.0700047448466572
4.0,5.802717955208009,4.0315486433501135,0.3,23,False,1.802717955208009,0.03154864335011354
8.0,8.461130110523612,8.242204072490544,1.4,9,False,0.4611301105236123,0.24220407249054432
11.0,8.775306092515457,11.34974935542399,1.53,18,False,2.224693907484543,0.3497493554239899
6.0,7.25276094901652,5.69249683959831,0.9,14,False,1.25276094901652,0.3075031604016898
6.5,7.494434781317938,6.488722515788306,1.0,9,False,0.9944347813179384,0.011277484211693611
19.0,18.853104899484606,19.15696821303696,5.7,2,True,0.146895100515394,0.1569682130369614
8.0,9.016979924816875,7.634711264021919,1.63,19,True,1.0169799248168747,0.36528873597808076
8.0,8.461130110523612,7.350400796915505,1.4,14,True,0.4611301105236123,0.6495992030844953
6.0,7.494434781317938,6.3048586688616695,1.0,19,False,1.4944347813179384,0.30485866886166946
15.0,12.569585259647727,14.44474547985984,3.1,21,True,2.4304147403522727,0.55525452014016
10.5,10.51535768508567,10.340093973836622,2.25,22,False,0.015357685085669814,0.15990602616337846
15.5,14.527143301289216,15.539203304865078,3.91,22,False,0.9728566987107836,0.039203304865077726
13.0,13.294606756551982,13.903952608706652,3.4,0,True,0.2946067565519819,0.9039526087066516
7.0,7.977782445920775,6.847157960911638,1.2,14,False,0.9777824459207753,0.15284203908836158
12.0,11.989568062124322,12.033327907290078,2.86,19,True,0.010431937875678088,0.03332790729007762
4.5,6.672743751493115,4.491939999935994,0.66,11,False,2.1727437514931154,0.00806000006400609
17.0,15.711345079566167,17.32262197769551,4.4,1,False,1.2886549204338333,0.3226219776955084
13.5,12.569585259647727,13.403550359362853,3.1,11,True,0.9304147403522727,0.09644964063714667
8.0,8.94447777512645,7.932296583318645,1.6,15,True,0.9444777751264493,0.06770341668135504
10.0,10.877868433537797,10.18053313885426,2.4,19,False,0.8778684335377971,0.18053313885426014
8.5,8.847808242205883,8.615715019661708,1.56,16,False,0.3478082422058826,0.1157150196617085
10.0,9.911173104332123,10.131333201415456,2.0,21,False,0.08882689566787683,0.13133320141545646
3.5,5.802717955208009,3.6917538223622772,0.3,3,True,2.302717955208009,0.19175382236227723
18.0,16.146357977708718,17.53939985113786,4.58,2,True,1.8536420222912824,0.4606001488621416
14.0,11.457885631061203,13.356542860562222,2.64,16,False,2.5421143689387975,0.6434571394377784
17.0,13.27043937332184,17.175051862183658,3.39,15,False,3.7295606266781594,0.17505186218365765
4.0,6.576074218572549,4.000357142857143,0.62,19,False,2.5760742185725487,0.00035714285714316674
13.0,12.690422175798435,11.929458032174647,3.15,3,True,0.30957782420156477,1.0705419678253527
4.5,6.286065619810846,4.3882050643607355,0.5,18,True,1.786065619810846,0.11179493563926446
9.5,8.461130110523612,9.876149122527796,1.4,12,False,1.0388698894763877,0.37614912252779575
10.0,9.186151607427867,9.525657843790198,1.7,23,True,0.8138483925721332,0.47434215620980247
7.5,8.43696272729347,6.950515516990751,1.39,11,True,0.9369627272934693,0.5494844830092491
7.5,7.736108613619357,7.569710383645856,1.1,14,False,0.23610861361935687,0.06971038364585613
4.5,6.189396086890278,4.426330618330328,0.46,3,False,1.6893960868902784,0.07366938166967163
8.5,7.25276094901652,8.681138595432339,0.9,12,False,1.24723905098348,0.1811385954323388
6.5,8.509464876983895,6.351015047574973,1.42,6,False,2.0094648769838948,0.1489849524250273
52.0,47.12894327875057,52.0,17.4,11,False,4.871056721249431,0.0
11.0,9.911173104332123,10.507630224071596,2.0,19,False,1.0888268956678768,0.49236977592840425
4.5,6.286065619810846,4.542202942890444,0.5,18,False,1.786065619810846,0.04220294289044357
8.0,8.461130110523612,7.8436518299382065,1.4,11,True,0.4611301105236123,0.15634817006179347
4.0,6.0443917875094275,3.930941061353081,0.4,13,False,2.0443917875094275,0.06905893864691892
31.5,32.38683950836404,31.674201916042765,11.3,12,False,0.8868395083640408,0.17420191604276525
6.5,8.146954128531767,6.704349609744834,1.27,19,False,1.6469541285317675,0.20434960974483385
5.5,7.011087116715101,5.147839299181212,0.8,19,False,1.5110871167151014,0.35216070081878836
39.5,39.6370544774066,39.251804770975056,14.3,22,True,0.13705447740660048,0.24819522902494384
9.5,7.25276094901652,9.368813491655402,0.9,19,True,2.24723905098348,0.131186508344598
11.5,9.065314691277159,11.931459149714662,1.65,12,False,2.434685308722841,0.43145914971466226
52.0,48.8206601048605,52.0,18.1,9,True,3.179339895139499,0.0
29.0,28.47172342508106,29.56716921416002,9.68,10,False,0.5282765749189409,0.5671692141600211
7.0,8.461130110523612,7.174749564275163,1.4,22,False,1.4611301105236123,0.17474956427516286
9.5,10.39452076893496,9.119347646778131,2.2,5,True,0.8945207689349601,0.3806523532218691
6.5,7.977782445920775,6.608467125195066,1.2,10,False,1.4777824459207753,0.10846712519506596
7.0,7.011087116715101,6.99651330266955,0.8,14,False,0.01108711671510143,0.0034866973304499282
17.0,16.968049007533544,16.67403416293673,4.92,13,False,0.03195099246645583,0.32596583706326854
9.5,9.911173104332123,9.181466854224206,2.0,11,False,0.4111731043321232,0.3185331457757936
6.0,7.011087116715101,6.168954553337101,0.8,12,False,1.0110871167151014,0.16895455333710085
7.0,7.736108613619357,7.115328566836503,1.1,15,False,0.7361086136193569,0.11532856683650294
10.5,9.306988523578577,10.474545737522705,1.75,13,False,1.1930114764214235,0.025454262477294876
8.5,9.427825439729286,8.09402378697154,1.8,19,True,0.9278254397292862,0.40597621302845965
20.5,21.028169390197373,20.593107467878266,6.6,12,False,0.5281693901973732,0.09310746787826574
5.0,7.011087116715101,4.788275023995613,0.8,10,True,2.0110871167151014,0.2117249760043869
9.2,11.602889930442053,9.783244794311724,2.7,8,False,2.402889930442054,0.5832447943117245
6.0,6.431069919191697,6.266783984193912,0.56,14,False,0.4310699191916969,0.26678398419391236
6.0,7.228593565786378,6.015122915841897,0.89,18,False,1.2285935657863778,0.015122915841897289
4.5,6.890250200564392,4.872763331031714,0.75,22,False,2.3902502005643917,0.372763331031714
11.5,9.427825439729286,11.371083989947959,1.8,7,False,2.072174560270714,0.12891601005204123
23.5,20.641491258515103,23.985586086428185,6.44,3,True,2.858508741484897,0.4855860864281851
10.0,10.15284693663354,10.165351940951213,2.1,20,False,0.15284693663354076,0.1653519409512132
15.5,10.297851236014393,15.866751708194634,2.16,12,False,5.2021487639856065,0.3667517081946343
11.0,8.654469176364747,11.15127434632147,1.48,16,False,2.3455308236352526,0.15127434632147008
5.0,6.0443917875094275,5.015131403318903,0.4,14,False,1.0443917875094275,0.015131403318902947
17.0,14.889654049741344,16.386840630570408,4.06,19,True,2.1103459502586563,0.6131593694295923
8.5,8.702803942825032,8.051318462379127,1.5,9,False,0.20280394282503167,0.4486815376208728
10.0,10.39452076893496,10.171858548559278,2.2,13,False,0.39452076893496013,0.1718585485592783
3.0,5.802717955208009,3.02641923007548,0.3,7,False,2.802717955208009,0.026419230075480193
7.5,9.21031899065801,7.7970218599554935,1.71,6,False,1.7103189906580099,0.29702185995549346
10.5,12.110404978275032,10.870154729042879,2.91,17,True,1.6104049782750316,0.3701547290428788
8.0,8.606134409904463,7.783012460196322,1.46,21,False,0.6061344099044632,0.2169875398036778
32.0,31.178470346856948,31.742060864992844,10.8,22,False,0.8215296531430525,0.25793913500715604
5.0,6.503572068882122,4.553027210618328,0.59,19,False,1.5035720688821224,0.44697278938167173
31.5,31.492646328848792,31.22373657580166,10.93,23,False,0.007353671151207664,0.2762634241983406
6.5,7.736108613619357,6.323186819991248,1.1,18,False,1.2361086136193569,0.176813180008752
12.5,13.729619654694535,12.547887273674043,3.58,15,False,1.2296196546945346,0.047887273674042774
12.0,12.73875694225872,12.27863583720202,3.17,0,True,0.7387569422587195,0.27863583720201923
5.0,6.6969111347232575,5.020851220459965,0.67,10,False,1.6969111347232575,0.020851220459965347
4.5,7.131924032865811,4.4765761363636365,0.85,8,False,2.631924032865811,0.023423863636363507
52.0,50.029029266367594,52.0,18.6,20,True,1.9709707336324058,0.0
6.5,7.494434781317938,6.797927019832594,1.0,14,False,0.9944347813179384,0.29792701983259384
42.5,42.27129924949206,42.15767920780842,15.39,20,False,0.22870075050794014,0.34232079219157896
52.0,51.4790722601761,52.0,19.2,22,True,0.5209277398238967,0.0
12.0,11.868731145973612,11.673651683896171,2.81,19,True,0.13126885402638777,0.32634831610382875
12.5,9.137816840967584,12.180300965205934,1.68,10,False,3.3621831590324156,0.31969903479406625
22.0,15.953018911867586,21.46753390046055,4.5,10,False,6.046981088132414,0.5324660995394517
6.5,7.494434781317938,6.49755085192585,1.0,18,False,0.9944347813179384,0.002449148074149754
21.5,20.085641444221842,21.635504917360745,6.21,23,False,1.4143585557781577,0.13550491736074477
8.5,10.15284693663354,8.138723989364184,2.1,21,False,1.6528469366335408,0.36127601063581594
4.5,6.382735152731414,4.2999541836839645,0.54,2,True,1.8827351527314136,0.20004581631603546
9.0,9.427825439729286,8.894584839017192,1.8,15,True,0.4278254397292862,0.10541516098280823
15.2,16.194692744169004,15.569392158699134,4.6,21,False,0.9946927441690043,0.3693921586991351
9.5,7.494434781317938,9.52607062579663,1.0,19,False,2.0055652186820616,0.026070625796629443
31.5,27.529195479105525,32.21140013971024,9.29,16,False,3.9708045208944753,0.7114001397102427
29.5,26.586667533129997,29.140906468037464,8.9,17,False,2.9133324668700027,0.3590935319625359
8.5,8.751138709285314,8.544883699633697,1.52,14,True,0.2511387092853141,0.044883699633697205
8.5,9.186151607427867,8.29301171298172,1.7,22,False,0.6861516074278668,0.2069882870182802
4.5,6.672743751493115,4.4956162608633194,0.66,20,False,2.1727437514931154,0.004383739136680553
18.5,19.336452564087445,18.217099939491206,5.9,10,True,0.8364525640874447,0.2829000605087941
4.0,6.0443917875094275,3.974435454822954,0.4,8,False,2.0443917875094275,0.025564545177045872
4.5,6.431069919191697,4.545789513118461,0.56,11,False,1.931069919191697,0.04578951311846069
2.5,5.198533374454463,2.549966706904207,0.05,14,False,2.6985333744544633,0.049966706904207125
4.5,6.286065619810846,4.560729714729715,0.5,9,False,1.786065619810846,0.06072971472971478
32.0,31.154302963626805,31.62155122124607,10.79,22,False,0.8456970363731955,0.37844877875393124
5.0,7.1802587993260945,5.302231789044291,0.87,8,False,2.1802587993260945,0.30223178904429115
10.5,10.902035816767938,10.107592174470698,2.41,22,False,0.4020358167679383,0.3924078255293022
4.5,6.5277394521122645,4.4523299998612496,0.6,7,False,2.0277394521122645,0.047670000138750446
12.0,11.43371824783106,11.645988894071616,2.63,7,False,0.5662817521689405,0.35401110592838414
12.5,10.225349086323966,12.595372384265625,2.13,19,True,2.274650913676034,0.09537238426562489
15.5,11.119542265839215,15.144518480369396,2.5,10,False,4.380457734160785,0.3554815196306045
3.0,6.020224404279285,3.486242514430014,0.39,16,False,3.0202244042792854,0.486242514430014
19.5,17.403061905676097,19.75965523181883,5.1,11,False,2.096938094323903,0.25965523181882944
12.0,11.844563762743471,11.888895159632684,2.8,0,True,0.155436237256529,0.11110484036731627
4.0,5.971889637819002,3.9987591991341986,0.37,18,True,1.971889637819002,0.0012408008658013614
19.0,17.33055975598567,19.06733730401221,5.07,19,True,1.6694402440143286,0.06733730401220939
8.0,8.702803942825032,7.807590513513402,1.5,10,False,0.7028039428250317,0.19240948648659817
19.5,18.998109198865457,19.132707223117436,5.76,13,True,0.5018908011345431,0.36729277688256445
4.0,6.431069919191697,4.00286858974359,0.56,11,False,2.431069919191697,0.0028685897435902774
4.5,6.745245901183541,4.540712506855888,0.69,14,True,2.245245901183541,0.04071250685588801
6.5,8.775306092515457,6.678119427345535,1.53,13,False,2.275306092515457,0.17811942734553465
23.0,21.076504156657656,22.76301606776006,6.62,20,False,1.9234958433423444,0.23698393223994074
2.5,5.3918724402955975,2.7986452301289195,0.13,11,True,2.8918724402955975,0.2986452301289195
19.0,17.161388073374678,18.219166270820686,5.0,20,False,1.8386119266253225,0.7808337291793137
6.5,8.799473475745598,6.479749585381936,1.54,22,True,2.2994734757455983,0.020250414618064205
9.5,9.403658056499143,9.653572261480354,1.79,15,True,0.09634194350085679,0.1535722614803543
6.0,7.591104314238506,6.144854862049719,1.04,19,False,1.591104314238506,0.1448548620497192
9.5,8.146954128531767,9.806640525131044,1.27,8,False,1.3530458714682325,0.30664052513104423
9.0,10.00784263725269,8.562084735403483,2.04,4,True,1.0078426372526899,0.4379152645965174
64.0,63.22442051002504,65.93508858501767,24.06,16,False,0.7755794899749588,1.9350885850176667
8.0,9.572829739110137,8.047455088652747,1.86,13,False,1.5728297391101371,0.047455088652746724
14.0,12.811259091949145,14.099302555945087,3.2,16,False,1.188740908050855,0.09930255594508708
31.0,28.955071089683898,30.399197010666906,9.88,15,True,2.044928910316102,0.6008029893330935
17.5,13.971293486995954,18.140949378332788,3.68,21,False,3.528706513004046,0.6409493783327882
5.5,7.011087116715101,5.430116279757824,0.8,22,False,1.5110871167151014,0.06988372024217604
5.0,7.228593565786378,5.147167410466211,0.89,14,True,2.228593565786378,0.14716741046621085
7.0,6.5277394521122645,6.646166279089845,0.6,10,False,0.4722605478877355,0.3538337209101554
7.5,8.412795344063328,7.40068212302404,1.38,17,True,0.9127953440633281,0.0993178769759604
4.5,6.890250200564392,4.462810026231079,0.75,11,True,2.3902502005643917,0.03718997376892119
7.5,8.94447777512645,7.651438399223324,1.6,21,False,1.4444777751264493,0.15143839922332436
7.5,8.702803942825032,7.4052148427982445,1.5,13,False,1.2028039428250317,0.09478515720175551
23.5,24.194096593345954,24.09054662168112,7.91,8,False,0.6940965933459537,0.5905466216811206
5.5,7.639439080698789,5.484829065091258,1.06,18,True,2.1394390806987893,0.015170934908741884
3.5,6.141061320429995,3.7081842110095784,0.44,20,False,2.641061320429995,0.2081842110095784
7.0,8.509464876983895,7.226899691607407,1.42,13,False,1.5094648769838948,0.2268996916074073
10.5,9.306988523578577,10.866801259198315,1.75,9,False,1.1930114764214235,0.36680125919831497
6.0,7.494434781317938,6.024283526522496,1.0,11,True,1.4944347813179384,0.024283526522496324
4.0,6.286065619810846,3.9977660256410252,0.5,19,False,2.286065619810846,0.0022339743589747663
3.5,5.802717955208009,3.4116460633020242,0.3,12,True,2.302717955208009,0.08835393669797575
5.5,7.3494304819370875,5.440389952249762,0.94,15,False,1.8494304819370875,0.059610047750237705
5.5,7.011087116715101,5.698236502753782,0.8,6,False,1.5110871167151014,0.19823650275378224
13.5,10.15284693663354,12.758981772516695,2.1,11,False,3.3471530633664592,0.7410182274833055
9.5,9.59699712234028,9.953389565295819,1.87,18,False,0.09699712234028013,0.45338956529581864
50.5,47.12894327875057,50.303717300340296,17.4,9,False,3.371056721249431,0.19628269965970446
11.0,12.327911427346308,11.409830065889993,3.0,16,True,1.327911427346308,0.4098300658899934
9.5,8.702803942825032,8.973598136615806,1.5,15,False,0.7971960571749683,0.5264018633841943
15.0,12.134572361505173,15.016510407957195,2.92,20,True,2.865427638494827,0.016510407957195383
13.0,12.569585259647727,12.85480064849366,3.1,18,False,0.4304147403522727,0.14519935150634034
11.0,9.669499272030706,11.255212475347145,1.9,18,False,1.3305007279692944,0.255212475347145
11.0,10.467022918625386,10.675456939261723,2.23,22,False,0.5329770813746144,0.3245430607382769
7.5,8.94447777512645,7.709146925187386,1.6,13,False,1.4444777751264493,0.20914692518738587
33.5,31.178470346856948,33.34555214218185,10.8,15,True,2.3215296531430525,0.1544478578181483
7.0,7.760275996849499,7.384597986958864,1.11,8,False,0.760275996849499,0.38459798695886427
13.5,13.173769840401272,13.510279126457053,3.35,0,False,0.3262301595987278,0.010279126457053422
5.0,6.745245901183541,4.854526909773233,0.69,21,False,1.7452459011835408,0.14547309022676735
8.0,8.219456278222193,7.943241492372005,1.3,9,False,0.21945627822219294,0.05675850762799506
12.0,13.27043937332184,12.348651937877655,3.39,2,True,1.2704393733218406,0.3486519378776549
9.0,9.911173104332123,8.536203985247639,2.0,6,False,0.9111731043321232,0.46379601475236143
8.5,8.461130110523612,8.316732937405735,1.4,8,False,0.0388698894763877,0.18326706259426473
7.5,7.977782445920775,7.215262853159908,1.2,17,True,0.47778244592077534,0.2847371468400919
4.0,6.165228703660137,4.010624424186924,0.45,8,False,2.165228703660137,0.010624424186923775
13.0,8.82364085897574,12.573987471957862,1.55,16,False,4.17635914102426,0.42601252804213807
17.0,13.5362805888534,16.529865441266683,3.5,19,False,3.4637194111466005,0.4701345587333172
